Simulation Total Time;6802419
Total Number of Sensed Events by the WSN: 497309
Total Number of Sensed Events by the Drone: 303151
Number of Sensed Events by the Drone per Day
9;4011
10;4075
11;4014
12;4048
13;4031
14;4067
15;3958
16;4042
17;4028
18;4025
19;4030
20;4012
21;4036
22;4059
23;4046
24;4048
25;4008
26;3992
27;4059
28;3971
29;4025
30;3996
31;4033
32;4020
33;4064
34;3959
35;3965
36;4075
37;4065
38;4068
39;4053
40;4062
41;4095
42;4064
43;3986
44;4026
45;4025
46;3995
47;4036
48;4063
49;4004
50;4111
51;4002
52;4079
53;4030
54;4036
55;4076
56;3955
57;4016
58;4002
59;4017
60;3985
61;4021
62;4078
63;4037
64;4060
65;4002
66;4034
67;4007
68;4116
69;3997
70;4075
71;3996
72;3978
73;3757
74;2663
75;2689
76;1863
77;686
78;632
79;486
Simulation Total Time;6825671
Total Number of Sensed Events by the WSN: 497042
Total Number of Sensed Events by the Drone: 303078
Number of Sensed Events by the Drone per Day
1;3986
2;4012
3;4030
4;4006
5;4044
6;4024
7;3987
8;4001
9;4029
10;4035
11;4002
12;3981
13;4064
14;4082
15;4009
16;4062
17;4032
18;4023
19;4031
20;4044
21;4084
22;4024
23;4041
24;4059
25;4015
26;3957
27;3961
28;4071
29;4016
30;4027
31;4068
32;4048
33;4054
34;4069
35;4026
36;3985
37;4000
38;4026
39;3949
40;4077
41;4003
42;4113
43;4082
44;4039
45;3974
46;3986
47;3984
48;3993
49;3997
50;3988
51;4049
52;4073
53;4063
54;4017
55;3941
56;4033
57;4038
58;4086
59;4052
60;4081
61;4047
62;4013
63;4101
64;4027
65;4088
66;4018
67;4011
68;3995
69;4015
70;4005
71;4015
72;3987
73;3786
74;2739
75;2662
76;2114
77;693
78;676
79;453
Simulation Total Time;6817332
Total Number of Sensed Events by the WSN: 496930
Total Number of Sensed Events by the Drone: 303201
Number of Sensed Events by the Drone per Day
1;4101
2;4026
3;3976
4;4021
5;4077
6;3997
7;3980
8;4043
9;3994
10;4033
11;4046
12;4037
13;4158
14;4047
15;4084
16;4003
17;4035
18;3983
19;3983
20;4046
21;4027
22;4007
23;3950
24;4019
25;4047
26;4065
27;3988
28;4069
29;4090
30;4070
31;3968
32;3976
33;4015
34;4000
35;4016
36;4048
37;4034
38;4079
39;3987
40;4042
41;4052
42;4086
43;4026
44;4029
45;4053
46;4038
47;3982
48;4076
49;4112
50;4011
51;3998
52;4032
53;4005
54;4049
55;4041
56;4110
57;3965
58;4071
59;4062
60;3961
61;3984
62;4035
63;4008
64;4105
65;4030
66;4055
67;4017
68;4033
69;4040
70;3987
71;4036
72;4057
73;3729
74;2703
75;2713
76;1967
77;647
78;657
79;472
Simulation Total Time;6803617
Total Number of Sensed Events by the WSN: 497338
Total Number of Sensed Events by the Drone: 303619
Number of Sensed Events by the Drone per Day
1;4055
2;4025
3;4105
4;4038
5;4042
6;4066
7;4104
8;4092
9;4023
10;4120
11;4039
12;4012
13;4004
14;3971
15;4025
16;4052
17;4058
18;4075
19;4047
20;4056
21;4054
22;3955
23;3990
24;4036
25;4044
26;4036
27;4012
28;4062
29;3992
30;3993
31;4064
32;3970
33;4023
34;4076
35;4088
36;4049
37;4070
38;4073
39;4062
40;4026
41;3937
42;4069
43;4043
44;4034
45;4008
46;4002
47;4019
48;4002
49;4024
50;4078
51;4015
52;4036
53;4069
54;4022
55;3998
56;4070
57;4061
58;4033
59;4034
60;3967
61;4093
62;4006
63;4011
64;4064
65;4106
66;4081
67;4093
68;4037
69;4059
70;4108
71;4057
72;3990
73;3731
74;2773
75;2695
76;1693
77;693
78;649
79;475
Simulation Total Time;6799012
Total Number of Sensed Events by the WSN: 499154
Total Number of Sensed Events by the Drone: 303893
Number of Sensed Events by the Drone per Day
1;4043
2;4049
3;4003
4;3995
5;4076
6;4041
7;4054
8;3990
9;4059
10;4040
11;4081
12;4046
13;4038
14;4042
15;4070
16;3983
17;4099
18;3985
19;4057
20;4044
21;4042
22;4041
23;4093
24;4071
25;4037
26;3996
27;4061
28;4027
29;3992
30;4037
31;4063
32;4113
33;4030
34;4058
35;4058
36;4082
37;4048
38;4019
39;4072
40;4011
41;4126
42;4012
43;4081
44;4037
45;4058
46;3998
47;4054
48;3970
49;4039
50;3977
51;4022
52;4033
53;4012
54;4067
55;4004
56;4068
57;4135
58;4049
59;4101
60;4104
61;4063
62;4081
63;3991
64;4063
65;4011
66;4035
67;4047
68;4014
69;4014
70;4062
71;4036
72;4018
73;3658
74;2666
75;2682
76;1939
77;686
78;718
79;416
Simulation Total Time;6808686
Total Number of Sensed Events by the WSN: 496407
