Simulation Total Time;8290024
Total Number of Sensed Events by the WSN: 0
Number of Sensed Events by the WSN per Day
1;0
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime
eboracum.wsn.network.node.sensor.MuleWSNNode;Node89;0;191767;29836;0;5982;7923486.666665;91 days 16:58:17
eboracum.wsn.network.node.sensor.MuleWSNNode;Node90;0;214731;22036;0;5085;8095996.666665;93 days 16:53:22
eboracum.wsn.network.node.sensor.MuleWSNNode;Node91;0;192845;29657;0;5918;7934536.666665;91 days 20:2:45
eboracum.wsn.network.node.sensor.MuleWSNNode;Node92;0;205409;30910;0;6082;7903573.333332;91 days 11:26:59
eboracum.wsn.network.node.sensor.MuleWSNNode;Node93;0;208506;30969;0;5983;7919546.666665;91 days 15:54:7
eboracum.wsn.network.node.sensor.MuleWSNNode;Node94;0;205269;30762;0;5996;7918113.333332;91 days 15:30:22
eboracum.wsn.network.node.sensor.MuleWSNNode;Node95;0;201515;30744;0;5980;7920786.666665;91 days 16:15:19
eboracum.wsn.network.node.sensor.MuleWSNNode;Node96;0;201973;30716;0;6000;7917613.333332;91 days 15:21:2
eboracum.wsn.network.node.sensor.MuleWSNNode;Node97;0;201666;30475;0;5877;7938506.666666;91 days 21:10:28
eboracum.wsn.network.node.sensor.MuleWSNNode;Node98;0;190612;29434;0;5896;7938873.333332;91 days 21:15:19
eboracum.wsn.network.node.sensor.MuleWSNNode;Node99;0;213397;21960;0;5041;8103436.666665;93 days 18:58:23
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;378464;0
Time that first node die: Node36 
Simulation Total Time;8113645
Total Number of Sensed Events by the WSN: 332167
Number of Sensed Events by the WSN per Day
1;3970
2;4040
3;3978
4;4033
5;4059
6;4008
7;4010
8;4006
9;4009
10;4022
11;4109
12;4065
13;4054
14;3992
15;4005
16;3979
17;4004
18;4000
19;4012
20;3979
21;4004
22;4043
23;4084
24;4090
25;4067
26;4045
27;4052
28;4011
29;4029
30;4022
31;4018
32;4034
33;4068
34;3964
35;4077
36;4015
37;4022
38;3941
39;4022
40;4051
41;4054
42;4045
43;4052
44;4030
45;4099
46;4069
47;4001
48;4029
49;4010
50;4078
51;4011
52;4100
53;4055
54;4001
55;4025
56;3992
57;3967
58;3981
59;4052
60;3997
61;4099
62;4079
63;4069
64;4004
65;4020
66;4043
67;4013
68;3981
69;3977
70;4062
71;3989
72;4006
73;4030
74;4024
75;4020
76;4023
77;4080
78;4080
79;3992
80;3980
81;4030
82;4031
83;1894
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;174273;57660;1;5081;7960966.666667;92 days 3:39:11
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;298660;121694;0;5768;7633020;88 days 8:17:49
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;418083;182733;0;5515;7471723.333333;86 days 11:28:52
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;532007;240864;0;5473;7284953.333333;84 days 7:36:2
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;587102;296615;0;5357;7118450;82 days 9:20:50
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;587648;296329;0;5297;7129403.333333;82 days 12:23:24
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;531790;240902;0;5442;7289993.333333;84 days 9:1:38
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;418376;182932;0;5459;7480393.333333;86 days 13:54:34
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;298151;120984;1;5765;7635886.666667;88 days 9:5:1
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;173327;57378;1;5035;7969573.333333;92 days 5:46:30
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;164459;52579;0;5937;7835236.666667;90 days 16:33:24
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;286163;60231;0;6753;7673730;88 days 19:35:51
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;355822;59540;0;6801;7668033.333333;88 days 18:0:48
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;413785;60164;0;6809;7664620;88 days 17:3:46
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;469572;60056;0;6847;7658646.666666;88 days 15:24:42
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;469206;59650;0;6845;7660333.333333;88 days 15:53:6
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;414251;60098;0;6761;7672840;88 days 19:29:19
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;356564;60382;0;6669;7687226.666667;88 days 23:30:47
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;285911;59850;0;6654;7691500;89 days 0:32:0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;163545;52343;0;5940;7835523.333333;90 days 16:33:24
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;147180;46764;0;5925;7856620;90 days 22:26:39
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;206243;53761;0;6639;7714296.666667;89 days 6:52:40
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;213041;52970;0;6721;7703266.666667;89 days 3:50:1
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;213423;53566;0;6747;7696946.666667;89 days 2:2:29
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;213456;53510;0;6752;7696300;89 days 1:53:8
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;212940;53151;0;6709;7704663.333333;89 days 4:14:47
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;213075;53337;0;6919;7669043.333333;88 days 18:20:23
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;213659;53713;0;6873;7675456.666667;88 days 20:4:25
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;205605;53233;0;6746;7698223.333333;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;146114;46496;0;5959;7851846.666667;90 days 21:13:15
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;128831;40901;0;5973;7868163.333333;91 days 1:40:46
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;180627;47138;0;6753;7717373.333333;89 days 7:43:28
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;186723;46413;1;6717;7725790;89 days 10:20:29
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;186900;46919;0;6782;7713270;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;186999;46868;0;6787;7712606.666667;89 days 6:23:38
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;186681;46635;1;6645;7737050;89 days 13:12:22
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;186678;46672;0;6810;7709426.666667;89 days 5:30:28
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;187045;47011;0;6843;7702796.666667;89 days 3:40:23
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;179752;46570;0;6815;7708933.333333;89 days 5:30:28
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;127597;40566;1;6035;7858946.666667;90 days 23:3:59
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;110380;35025;0;5950;7891583.333333;91 days 8:17:36
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;154613;40403;0;6868;7720656.666667;89 days 8:38:37
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;159847;39696;0;6853;7725513.333333;89 days 10:2:25
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;160175;40208;0;6825;7728473.333333;89 days 10:48:21
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;160556;40238;0;6754;7740206.666667;89 days 14:9:0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;160270;40004;0;6673;7754486.666667;89 days 18:12:3
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;160242;40066;0;6677;7753613.333333;89 days 17:55:36
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;159812;40177;0;6961;7705910;89 days 4:35:56
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;153688;39849;0;6834;7728170;89 days 10:43:39
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;109129;34679;0;5966;7890070;91 days 7:43:13
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;91679;29094;1;6037;7896853.333333;91 days 9:43:13
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;128489;33597;0;6905;7737176.666667;89 days 13:13:38
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;133018;33005;0;6770;7761650;89 days 20:6:1
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;133309;33489;0;6823;7751203.333333;89 days 17:7:11
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;133568;33484;0;6905;7737553.333333;89 days 13:20:14
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;133165;33331;0;6930;7733896.666667;89 days 12:19:43
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;133315;33389;1;6825;7751203.333333;89 days 17:7:11
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;133017;33357;0;6908;7737476.666666;89 days 13:20:14
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;127672;33119;0;6840;7749603.333333;89 days 16:40:27
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;90541;28761;0;6019;7900963.333333;91 days 10:43:44
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;73108;23147;0;5957;7930010;91 days 18:54:52
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;102555;26823;0;6828;7772590;89 days 23:5:54
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;106045;26301;0;6777;7782830;90 days 2:8:3
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;106116;26692;0;6924;7757026.666667;89 days 18:44:3
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;106349;26645;0;6937;7755016.666666;89 days 18:12:3
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;106245;26514;0;6858;7768620;89 days 21:57:45
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;106202;26612;0;6855;7768793.333333;89 days 22:9:24
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;105986;26541;0;6865;7767363.333333;89 days 21:36:55
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;101668;26389;1;6788;7780703.333333;90 days 1:18:43
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;72135;22863;0;5879;7943956.666667;91 days 22:43:3
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;54346;17209;0;6016;7939970;91 days 21:33:57
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;76260;20005;0;6946;7775650;89 days 23:57:37
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;78910;19582;1;6753;7809226.666666;90 days 9:45:24
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;78603;19775;0;7049;7759250;89 days 19:21:20
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;78864;19753;1;6970;7772490;89 days 23:1:34
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;78919;19712;0;6834;7795293.333333;90 days 6:54:11
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;78822;19774;0;6935;7778253.333333;90 days 0:38:52
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;78770;19713;0;6881;7787456.666667;90 days 3:31:44
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;75650;19656;0;6804;7800480;90 days 6:54:11
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;53593;17009;0;5936;7953970;92 days 1:32:11
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;35422;11211;0;6067;7951463.333333;92 days 0:49:13
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node81;0;49804;13069;0;7036;7783770;90 days 2:11:33
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node82;0;51333;12829;0;6939;7800736.666666;90 days 6:54:11
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node83;0;51299;12799;0;6932;7802003.333333;90 days 7:19:51
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node84;0;51369;12838;0;6900;7807206.666667;90 days 8:41:14
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node85;0;51288;12878;0;6976;7794406.666667;90 days 5:7:53
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node86;0;51474;12890;1;6921;7803533.333333;90 days 7:43:9
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node87;0;51424;12861;0;6901;7806963.333333;90 days 8:41:14
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node88;0;49331;12861;1;6913;7804963.333333;90 days 8:2:52
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node89;0;34998;11098;1;5970;7968006.666667;92 days 5:21:44
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node90;0;17383;5246;1;5246;8108180;93 days 21:17:39
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node91;0;24231;6172;1;6172;7950760;92 days 0:49:13
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node92;0;25016;6033;1;6033;7974390;92 days 7:10:21
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node93;0;24889;6017;1;6017;7977110;92 days 9:23:7
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node94;0;24895;6057;0;6057;7970310;92 days 6:8:12
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node95;0;25018;6044;1;6044;7972520;92 days 6:51:56
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node96;0;24994;6083;1;6083;7965890;92 days 4:54:27
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node97;0;25015;6064;0;6064;7969120;92 days 5:46:30
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node98;0;24053;6071;0;6071;7967930;92 days 5:21:44
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node99;0;17169;5218;1;5218;8112940;93 days 21:47:25
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;378212;0
Time that first node die: Node4 82 days 9:20:50
Simulation Total Time;8142715
Total Number of Sensed Events by the WSN: 332027
Number of Sensed Events by the WSN per Day
1;3995
2;4064
3;4032
4;4029
5;4065
6;4112
7;3990
8;4040
9;3984
10;4067
11;3984
12;4041
13;3945
14;4051
15;4060
16;4069
17;4092
18;4011
19;4055
20;3993
21;4045
22;3974
23;4051
24;4004
25;4033
26;3981
27;4076
28;4087
29;3974
30;3969
31;4005
32;4035
33;4006
34;4040
35;4015
36;4006
37;4111
38;4090
39;3985
40;4017
41;4073
42;4000
43;4012
44;3999
45;4023
46;4029
47;4079
48;4001
49;4024
50;3993
51;3986
52;4059
53;4042
54;4066
55;3974
56;4030
57;4046
58;4020
59;4004
60;3947
61;4074
62;4041
63;4002
64;4136
65;4014
66;3994
67;4049
68;3937
69;4022
70;3964
71;4064
72;4042
73;4068
74;4029
75;4043
76;4068
77;4176
78;4067
79;4018
80;4075
81;4048
82;4062
83;1444
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;174233;57649;1;4933;7985670;92 days 10:14:54
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;298692;121517;0;5703;7644443.333333;88 days 11:28:47
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;418399;182877;0;5554;7464743.333333;86 days 9:33:33
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;531486;241075;0;5399;7296583.333333;84 days 10:50:7
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;587686;295809;0;5396;7114636.666666;82 days 8:17:20
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;587853;297391;0;5348;7117363.333333;82 days 9:2:47
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;532961;241112;0;5543;7272460;84 days 4:8:44
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;418445;182959;0;5627;7452303.333333;86 days 6:5:31
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;298498;121374;0;5836;7622753.333333;88 days 5:26:21
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;173804;57436;1;5006;7974213.333333;92 days 7:31:50
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;164269;52716;0;5957;7831446.666667;90 days 15:31:19
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;286537;59973;0;6734;7677756.666667;88 days 20:42:40
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;355758;60161;0;6831;7660963.333333;
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;414314;59946;0;6554;7707846.666666;89 days 5:11:41
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;469095;59686;0;6711;7682546.666666;88 days 22:3:14
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;470805;60437;0;6790;7666876.666666;88 days 17:41:18
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;415594;60291;0;6719;7679196.666666;88 days 21:9:31
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;356958;60472;0;6714;7679426.666666;88 days 21:10:32
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;286298;59949;0;6806;7665836.666666;88 days 17:26:17
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;163715;52430;0;6027;7820733.333333;90 days 12:25:35
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;146759;46773;0;6054;7835090;90 days 16:30:17
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;205906;53323;0;6788;7690923.333333;89 days 0:22:28
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;213578;53543;0;6800;7688190;88 days 23:36:35
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;213104;53392;0;6790;7690360;89 days 0:13:20
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;213105;53046;0;6778;7693513.333333;89 days 1:6:27
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;214059;53758;1;6768;7692806.666667;89 days 0:56:27
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;214549;53589;0;6840;7681370;88 days 21:43:12
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;214236;53770;0;6835;7681600;88 days 22:3:14
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;205694;53240;0;6852;7680533.333333;88 days 21:29:1
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;146196;46541;0;6016;7842196.666667;90 days 18:28:45
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;128266;40862;0;5993;7864960;91 days 0:48:21
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;180004;46623;0;6818;7708256.666667;89 days 5:11:41
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;187013;46887;0;6774;7714710;89 days 6:58:54
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;186725;46783;0;6728;7722723.333333;89 days 9:13:10
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;186384;46390;0;6780;7715366.666667;89 days 7:10:23
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;186762;46990;0;6961;7683200;88 days 22:13:50
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;187502;46870;0;6883;7696600;89 days 1:57:27
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;186873;46935;0;6973;7681383.333333;88 days 21:43:12
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;179790;46577;0;6808;7710076.666667;89 days 5:41:45
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;127961;40720;0;5878;7884600;91 days 6:14:16
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;109854;34979;1;5953;7891236.666667;91 days 8:3:22
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;154282;39966;0;6767;7738946.666667;89 days 13:44:32
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;160170;40167;0;6845;7725276.666667;89 days 9:54:42
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;159967;40128;1;6768;7738240;89 days 13:32:42
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;159413;39657;0;6859;7724643.333333;89 days 9:48:25
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;159869;40161;0;6938;7709796.666666;89 days 5:38:54
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;160425;40117;0;6883;7719110;89 days 8:12:11
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;160394;40234;0;6779;7736053.333333;89 days 12:56:9
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;154214;39910;0;6760;7740300;89 days 14:5:1
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;109504;34855;0;5982;7886816.666667;91 days 6:59:40
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;91191;29033;1;6066;7892223.333333;91 days 8:19:11
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;128272;33245;1;6841;7749016.666667;89 days 16:30:33
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;133313;33403;0;6858;7745656.666667;89 days 15:48:35
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;132841;33368;0;6895;7739606.666667;89 days 13:53:47
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;132524;32918;0;6829;7752106.666667;89 days 17:22:12
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;133047;33409;0;6823;7751470;89 days 17:17:28
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;133669;33396;0;6796;7756013.333333;89 days 18:33:37
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;133647;33562;1;6768;7760126.666667;89 days 19:37:30
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;128307;33223;0;6790;7757590;89 days 18:56:8
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;90952;28911;0;6038;7897296.666667;91 days 9:57:33
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;72471;23046;0;6045;7915680;91 days 14:53:1
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;101884;26436;0;6928;7757213.333333;89 days 18:48:1
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;105957;26571;0;6948;7753430;89 days 17:43:53
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;105643;26520;0;6926;7757266.666667;89 days 18:48:1
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;105476;26186;0;6799;7779546.666667;90 days 1:5:26
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;105983;26651;0;6846;7770163.333333;89 days 22:25:16
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;106536;26618;0;6900;7761273.333333;89 days 19:55:4
