Simulation Total Time;4215587
Total Number of Sensed Events by the Drone: 1274296
Number of Sensed Events by the Drone per Day
1;40591
2;40604
3;40749
4;40572
5;40758
6;40775
7;41026
8;40876
9;40988
10;40672
11;40521
12;40682
13;40732
14;40893
15;40862
16;40927
17;40955
18;40909
19;40893
20;40894
21;40656
22;40808
23;40729
24;40783
25;40453
26;40742
27;40958
28;40940
29;40911
30;40658
31;40580
32;10199
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime; Battery spent with drone
17;40567
18;40589
19;28600
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime; Battery spent with drone
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;373780;129181;1;12710;2214396.666666;25 days 15:8:42;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;627753;257309;0;12500;1892136.666666;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;855675;382944;0;11875;1786020;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;1059893;484605;0;11424;1672650;19 days 8:37:30;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;1164333;586711;0;10869;1609796.666666;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;1168929;593017;0;10802;1621943.333332;18 days 18:32:25;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;1074525;492831;0;11324;1695230;19 days 14:53:51;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;862775;381857;0;11914;1770143.333333;20 days 11:42:25;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;623702;254465;0;12621;1841283.333333;21 days 7:28:5;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;372643;130897;1;12719;2204176.666666;25 days 12:22:35;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;352219;116471;1;13309;1957263.333333;22 days 15:41:22;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;585872;121330;0;13605;1793066.666666;20 days 18:4:34;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;732148;121538;0;13621;1784373.333333;20 days 15:39:39;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;830822;120150;0;13678;1760833.333333;20 days 9:7:27;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;935582;120904;1;13622;1785986.666666;20 days 16:6:54;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;941461;121439;0;13632;1779203.333333;20 days 14:13:26;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;839110;119786;0;13679;1761213.333333;20 days 9:13:42;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;729630;120740;0;13651;1772366.666666;20 days 12:19:41;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;582041;120896;0;13666;1764013.333333;20 days 10:0:14;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;355395;118178;1;13264;1974073.333333;22 days 20:21:29;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;315289;104433;0;13341;1981390;22 days 22:23:21;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;416366;107725;0;13724;1778916.666666;20 days 14:8:49;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;431489;107963;0;13710;1785123.333333;20 days 15:52:9;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;429705;108017;0;13708;1785943.333333;20 days 16:5:47;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;429352;107282;0;13733;1775893.333333;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;431799;108635;0;13689;1793383.333333;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;431353;108211;0;13689;1794796.666666;20 days 18:33:23;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;432430;108636;0;13679;1798380;20 days 19:33:8;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;419493;108521;0;13689;1793763.333333;20 days 18:16:5;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;318859;105486;0;13327;1984880;22 days 23:21:43;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;277527;91415;0;13414;1988283.333333;23 days 0:18:10;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;366571;95092;0;13767;1799526.666666;20 days 19:52:9;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;379744;95399;1;13722;1821003.333333;21 days 1:50:23;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;379895;95012;0;13737;1814793.333333;21 days 0:7:33;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;379317;95262;1;13745;1809960;20 days 22:46:0;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;380660;95545;0;13751;1806016.666666;20 days 21:40:28;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;380290;95071;0;13756;1805096.666666;20 days 21:25:11;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;380177;95286;1;13745;1809880;20 days 22:44:45;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;368858;94929;0;13755;1806070;20 days 21:41:34;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;279268;92262;0;13410;1987460;23 days 0:4:25;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;238587;78982;1;13443;2015226.666666;23 days 7:48:14;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;315535;81633;0;13834;1810890;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;326075;81677;1;13831;1812243.333333;20 days 23:26:0;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;324603;81275;0;13864;1797083.333333;20 days 19:11:53;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;326013;81517;0;13840;1808276.666666;20 days 22:18:0;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;326353;81807;0;13841;1806810;20 days 21:53:31;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;325949;81381;1;13844;1806730;20 days 21:52:35;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;325530;81541;1;13840;1808196.666666;20 days 22:17:32;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;313292;81174;0;13896;1781420;20 days 14:50:30;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;238803;78865;1;13498;1988116.666666;23 days 0:15:42;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;198977;65683;1;13487;2037556.666666;23 days 14:1:16;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;262068;67799;0;13937;1805503.333333;20 days 21:31:46;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;270951;67846;0;13939;1804346.666666;20 days 21:13:11;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;271831;68353;0;13890;1827156.666666;21 days 3:33:24;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;272494;68331;1;13873;1835730;21 days 5:56:26;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;271771;68166;0;13904;1820780;21 days 1:46:39;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;270710;67579;0;13934;1807736.666666;20 days 22:9:4;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;270407;67701;0;13942;1803330;20 days 20:55:40;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;261292;67715;0;13962;1793283.333333;20 days 18:8:7;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;199375;66317;1;13522;2017943.333333;23 days 8:32:46;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;157987;52196;1;13625;2013513.333333;23 days 7:19:36;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;208528;53889;0;14028;1806370;20 days 21:46:12;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;216066;54128;0;14016;1811573.333333;20 days 23:13:0;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;217386;54463;1;13983;1826956.666666;21 days 3:30:11;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;217544;54458;1;13972;1832473.333333;21 days 5:3:43;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;217008;54282;1;13990;1824060;21 days 2:41:7;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;216714;54522;1;13952;1842260;21 days 7:51:29;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;216331;54283;0;13995;1821556.666666;21 days 1:59:21;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;209397;54266;0;14016;1810780;20 days 22:59:50;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;159821;52845;0;13608;2019850;23 days 9:4:32;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;117866;38863;0;13683;2028956.666666;23 days 11:37:2;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;155942;40489;1;14062;1834036.666666;21 days 5:27:17;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;161274;40435;0;14078;1826216.666666;21 days 3:17:58;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;161607;40480;0;14088;1821066.666666;21 days 1:51:21;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;161552;40486;0;14087;1821546.666666;21 days 1:59:13;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;160224;40292;0;14126;1802693.333333;20 days 20:45:7;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;161717;40570;1;14055;1837266.666666;21 days 6:21:41;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;161610;40426;1;14074;1828246.666666;21 days 3:50:55;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;156877;40643;1;14067;1831023.333333;21 days 4:37:11;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;119128;39324;1;13684;2026920;23 days 11:6:35;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;77354;25572;0;13706;2061760;23 days 20:47:38;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node81;0;102581;26624;1;14126;1848253.333333;21 days 9:24:57;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node82;0;105809;26577;0;14140;1841410;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node83;0;105144;26392;0;14194;1815026.666666;21 days 0:10:27;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node84;0;105789;26591;1;14151;1835863.333333;21 days 5:59:5;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node85;0;105392;26471;0;14175;1824096.666666;21 days 2:41:45;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node86;0;105869;26515;0;14150;1836616.666666;21 days 6:10:29;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node87;0;106294;26800;1;14102;1859666.666666;21 days 12:35:10;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node88;0;102966;26655;0;14148;1837150;21 days 6:19:44;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node89;0;77820;25640;0;13782;2023533.333333;23 days 10:9:39;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node90;0;39385;13294;1;13294;2308686.666666;26 days 17:20:10;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node91;0;52157;13813;1;13813;2047456.666666;23 days 16:44:28;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node92;0;54198;13795;0;13795;2056516.666666;23 days 19:15:18;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node93;0;53975;13808;0;13808;2049973.333333;23 days 17:26:21;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node94;0;54058;13828;0;13828;2039906.666666;23 days 14:38:47;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node95;0;54063;13805;0;13805;2051483.333333;23 days 17:51:47;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node96;0;54163;13795;0;13795;2056516.666666;23 days 19:15:18;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node97;0;54253;13843;0;13843;2032356.666666;23 days 12:32:51;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node98;0;52429;13835;1;13835;2036383.333333;23 days 13:42:15;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node99;0;39475;13350;1;13350;2280500;26 days 9:29:8;0.0
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1084248;0
Time that first node die: Node4 
Total battery spent with drone: 0.0
Simulation Total Time;2324322
Total Number of Sensed Events by the WSN: 761036
Number of Sensed Events by the WSN per Day
1;40573
2;40577
3;40639
4;40459
5;40472
6;40665
7;40479
8;40681
9;40647
10;40655
11;40494
12;40498
13;40667
14;40592
15;40542
16;40547
17;40655
18;40637
19;30557
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime; Battery spent with drone
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node0;0;367701;127514;1;12757;2196453.333333;25 days 10:8:25;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node1;0;620566;252944;0;12625;1844353.333333;21 days 8:19:34;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node2;0;861893;380246;0;11928;1768513.333333;20 days 11:15:18;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node3;0;1070362;493574;0;11313;1698253.333333;19 days 15:44:14;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node4;0;1163781;588100;0;10862;1608499.999999;18 days 14:48:20;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node5;0;1172202;594874;0;10772;1631086.666665;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node6;0;1072311;488803;0;11367;1687156.666666;19 days 12:39:20;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node7;0;859571;382643;0;11876;1786523.333333;20 days 16:15:42;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node8;0;624684;254622;0;12582;1860260;21 days 12:44:42;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node9;0;371158;129307;0;12771;2183476.666666;25 days 6:31:18;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node10;0;346889;114757;0;13387;1923976.666666;22 days 6:27:11;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node11;0;575821;119577;0;13704;1749410;20 days 5:56:51;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node12;0;727800;120937;0;13656;1768876.666666;20 days 11:21:35;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node13;0;842231;121437;1;13620;1785210;20 days 15:53:55;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node14;0;933999;119903;0;13689;1755823.333333;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node15;0;943395;121538;0;13631;1779373.333333;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node16;0;839128;120979;1;13621;1786236.666666;20 days 16:10:57;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node17;0;731649;121429;0;13621;1784736.666666;20 days 15:45:44;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node18;0;579202;120379;0;13673;1762236.666666;20 days 9:30:42;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node19;0;351564;116536;0;13307;1958046.666666;22 days 15:54:7;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node20;0;313169;104361;0;13347;1978630;22 days 21:37:13;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node21;0;414312;107397;0;13735;1774510;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node22;0;430697;108253;0;13707;1785656.666666;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node23;0;430684;107817;0;13723;1779110;20 days 14:12:48;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node24;0;428569;107310;0;13736;1774300;20 days 12:51:43;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node25;0;430825;108312;0;13694;1791960;20 days 17:46:1;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node26;0;430387;107358;1;13719;1782640;20 days 15:10:41;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node27;0;431317;108637;0;13678;1798876.666666;20 days 19:41:43;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node28;0;415253;107569;0;13732;1775770;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node29;0;314717;103974;0;13363;1971920;22 days 19:45:35;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node30;0;277544;91416;0;13415;1987780;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node31;0;366807;95181;0;13741;1812230;20 days 23:24:3;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node32;0;378218;94746;0;13789;1789680;20 days 17:8:10;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node33;0;377312;94471;0;13797;1786596.666666;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node34;0;377312;94652;1;13762;1803493.333333;20 days 20:58:47;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node35;0;378028;94641;0;13780;1794530;20 days 18:29:16;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node36;0;378370;94840;0;13755;1806366.666666;20 days 21:47:10;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node37;0;379658;95501;1;13715;1824163.333333;21 days 2:47:14;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node38;0;364737;94395;0;13796;1787350;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node39;0;276983;91984;1;13370;2008386.666666;23 days 5:54:2;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node40;0;238277;78874;1;13453;2010586.666666;23 days 6:30:4;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node41;0;314375;81440;0;13855;1801033.333333;20 days 20:17:29;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node42;0;324654;81112;1;13855;1802126.666666;20 days 20:38:37;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node43;0;323787;81211;0;13862;1798296.666666;20 days 19:31:37;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node44;0;323444;80890;0;13874;1793366.666666;20 days 18:9:38;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node45;0;322140;80861;0;13892;1784296.666666;20 days 15:38:17;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node46;0;324649;81085;0;13849;1805216.666666;20 days 21:26:57;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node47;0;326058;81786;0;13824;1815380;21 days 0:16:33;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node48;0;315628;81633;0;13814;1820890;21 days 1:48:14;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node49;0;238701;78614;1;13478;1998953.333333;23 days 3:16:34;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node50;0;198641;65477;1;13526;2018743.333333;23 days 8:45:56;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node51;0;261401;67816;0;13933;1807446.666666;20 days 22:4:18;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node52;0;268635;67257;0;13969;1791310;20 days 17:35:19;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node53;0;270319;68031;0;13913;1816730;21 days 0:39:6;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node54;0;270403;67732;0;13925;1811726.666666;20 days 23:15:32;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node55;0;269819;67876;0;13929;1809246.666666;20 days 22:34:33;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node56;0;270668;67659;0;13915;1816970;21 days 0:42:57;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node57;0;270646;67962;0;13937;1804960;20 days 21:22:59;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node58;0;262309;67819;1;13931;1808436.666666;20 days 22:20:37;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node59;0;198327;65440;0;13547;2008366.666666;23 days 5:52:47;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node60;0;158167;51951;0;13638;2007830;23 days 5:44:12;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node61;0;209738;54448;0;13984;1826506.666666;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node62;0;216250;54292;0;13989;1824526.666666;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node63;0;216974;54449;1;13966;1835336.666666;21 days 5:49:10;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node64;0;216421;54168;1;13991;1823940;21 days 2:40:2;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node65;0;215973;54224;0;13999;1819753.333333;21 days 1:29:29;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node66;0;216866;54443;1;13920;1858523.333333;21 days 12:18:11;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node67;0;216433;54460;0;13998;1819300;21 days 1:21:43;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node68;0;209450;54191;1;14000;1819363.333333;21 days 1:23:25;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node69;0;158212;52193;0;13613;2019356.666666;23 days 8:55:58;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node70;0;117997;39075;1;13642;2048750;23 days 17:7:17;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node71;0;156437;40613;0;14062;1833290;21 days 5:15:11;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node72;0;161943;40606;0;14052;1838646.666666;21 days 6:44:34;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node73;0;161763;40483;0;14063;1833390;21 days 5:16:32;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node74;0;161570;40528;0;14050;1839906.666666;21 days 7:5:26;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node75;0;161298;40440;1;14073;1828700;21 days 3:59:23;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node76;0;161729;40523;1;14062;1833923.333333;21 days 5:26:3;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node77;0;161705;40590;0;14076;1826700;21 days 3:25:4;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node78;0;156092;40436;0;14070;1830213.333333;21 days 4:23:39;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node79;0;117877;38916;0;13669;2035780;23 days 13:30:5;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node80;0;77508;25473;0;13725;2052590;23 days 18:13:25;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node81;0;102587;26684;1;14138;1842053.333333;21 days 7:42:18;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node82;0;106120;26581;0;14142;1840230;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node83;0;105189;26420;0;14179;1822266.666666;;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node84;0;105903;26509;1;14138;1842636.666666;21 days 7:50:52;0.0
eboracum.wsn.network.node.sensor.SimpleWSNNode;Node85;0;106005;26596;0;14135;1843846.666666;21 days 8:13:22;0.0
